experiment,mode,variant,pat_idx,eta,hamming_in,init_state,result_state,settled,settle_time,outcome,recalled_pat,correct,fault_neuron,fault_val
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.0,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.0,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.0,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,3,0.0,1,bd06,bd07,True,4,correct,3,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fca4,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,dca6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,fcee,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,f8a6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,6cae,fca6,True,7,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,bea6,fca6,True,15,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,dc26,fca6,True,9,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,bca6,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,deae,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fcb6,fca6,True,5,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fce6,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,fcbe,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,f8a6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,dce2,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,bea6,fca6,True,15,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fca2,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,7ca6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,fc22,fc6a,True,21,spurious,-1,False,0,0
fault_depth,depth,,0,0.1,1,fca4,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,fda2,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,4,de2e,fc6a,True,21,spurious,-1,False,0,0
fault_depth,depth,,0,0.1,1,fda6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,bda4,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,aca6,fca6,True,23,correct,0,True,0,0
fault_depth,depth,,0,0.1,4,d8b2,d8a6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,0,0.1,1,fda6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,bca6,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fcb6,fca6,True,5,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fc26,fca6,True,9,correct,0,True,0,0
fault_depth,depth,,0,0.1,0,fca6,fca6,True,0,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,bca2,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,f4a6,fca6,True,7,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,f4e6,fca6,True,7,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,f4a6,fca6,True,7,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fc86,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,d4ae,fca6,True,7,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fcae,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,fcac,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fcae,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,2,b4a6,fca6,True,23,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,f8a6,fca6,True,4,correct,0,True,0,0
fault_depth,depth,,0,0.1,1,fca2,fca6,True,6,correct,0,True,0,0
fault_depth,depth,,0,0.1,3,7ce2,fca6,True,11,correct,0,True,0,0
fault_depth,depth,,1,0.1,2,5b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,4,f90,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,1b04,1b05,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,2,1a94,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1b14,1b95,True,9,correct,1,True,0,0
fault_depth,depth,,1,0.1,4,5bb0,58a4,True,6,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,5b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1394,ab4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,2,5b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1b90,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1994,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1994,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,199c,58a4,True,15,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,b94,12b4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,3,1bb6,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,5,9f80,dca4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,2,1f94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,7,96bc,86b4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,4,a9c,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,1914,1915,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,2,3b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,3b90,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,9b84,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,1f9c,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1bd4,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,3,13b4,ab4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,4,b04,1305,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,3b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,4,1904,1905,True,4,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,4,189c,58a4,True,15,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,5b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1f94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1a94,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1b96,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,5b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,21,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,1,1b94,58a4,True,7,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1a94,58a4,True,18,spurious,-1,False,0,0
fault_depth,depth,,1,0.1,2,1394,ab4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,1,0.1,3,139c,2b4,True,7,spurious,-1,False,0,0
fault_depth,depth,,2,0.1,3,36b4,2eb4,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,2,b636,aeb6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,66b6,a6b6,True,11,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a6f6,a6b6,True,6,correct,2,True,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,a4b4,a6b6,True,5,correct,2,True,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,a4a6,a6b6,True,5,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a7b6,a6b6,True,4,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,36b6,aeb6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a6f6,a6b6,True,6,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,66b6,a6b6,True,11,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a6b4,a6b6,True,4,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,a6f2,a6b6,True,16,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a6a6,a6b6,True,5,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,b6b6,aeb6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,3,a2f2,a6b6,True,16,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,86b6,a6b6,True,4,correct,2,True,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,3,2e36,b6b6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,aef6,a6b6,True,7,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a636,a6b6,True,9,correct,2,True,0,0
fault_depth,depth,,2,0.1,3,2296,22b6,False,740,oscillated,-1,False,0,0
fault_depth,depth,,2,0.1,0,a6b6,a6b6,True,0,correct,2,True,0,0
fault_depth,depth,,2,0.1,1,a6f6,a6b6,True,6,correct,2,True,0,0
fault_depth,depth,,2,0.1,2,86f6,a6b6,True,6,correct,2,True,0,0
fault_depth,depth,,2,0.1,3,b616,af97,False,740,oscillated,-1,False,0,0
